roadside_station,ID,名称,通称,英語表記,画像,概要,状態,住所,lat,long,国,地方,都道府県,都道府県コード,市区町村,市区町村コード,登録路線,指定,指定年,指定月,指定日,Wikipedia,Wikidata,Wikidata2,Webサイト,Webサイト2,Webサイト3,Webサイト4,ATM,ベビーベッド,レストラン,軽食喫茶,宿泊施設,温泉施設,キャンプ場等,公園,展望台,美術館博物館,ガソリンスタンド,EV充電施設,無線LAN,シャワー,体験施設,観光案内,身障者トイレ,ショップ,みなとオアシス
https://it-social.net/roadside_station/?18009,18009,道の駅若狭おばま,若狭おばま,Roadside station  Wakasa-Obama,"https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki,obama.jpg",福井県小浜市にある福井県道24号の道の駅,営業中,福井県小浜市和久里第24号45番2,35.4919688,135.7630954,日本,中部地方,福井県,18,小浜市,18204,福井県道24号,35,2011,3,5,https://ja.wikipedia.org/wiki/道の駅若狭おばま,Q11641481,https://www.wikidata.org/wiki/Q11641481,https://www.michi-no-eki.jp/stations/view/618,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/fukui/wakasaobama.html,http://obamakankokyoku.com/station/,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
https://it-social.net/roadside_station/?18010,18010,道の駅うみんぴあ大飯,うみんぴあ大飯|道の駅うみんぴあ大飯|みなとオアシスうみんぴあ大飯,Uminpia Osaka,https://commons.wikimedia.org/wiki/Special:FilePath/Uminpia_2.JPG,福井県大飯郡おおい町にあるみなとオアシス・道の駅,営業中,福井県大飯郡おおい町成海第1号1番地2,35.4812687,135.6299804,日本,中部地方,福井県,18,大飯郡おおい町,18483,国道27号,38,2012,9,14,https://ja.wikipedia.org/wiki/道の駅うみんぴあ大飯,Q17217599,https://www.wikidata.org/wiki/Q17217599,https://www.michi-no-eki.jp/stations/view/619,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/fukui/uminpiaooi.html,http://michinoeki-ohi.com/,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
https://it-social.net/roadside_station/?18011,18011,西山公園_(鯖江市),西山公園|道の駅西山公園,Nishiyama park,https://commons.wikimedia.org/wiki/Special:FilePath/Nishiyama_Park.JPG,福井県鯖江市の道の駅を併設する都市公園,営業中,福井県鯖江市桜町3丁目950番,35.9486607158,136.180677319,日本,中部地方,福井県,18,鯖江市,18207,国道417号,39,2013,3,27,https://ja.wikipedia.org/wiki/西山公園_(鯖江市),Q11627810,https://www.wikidata.org/wiki/Q11627810,https://www.michi-no-eki.jp/stations/view/620,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/fukui/nisiyamakouen.html,http://www.nishiyama-park.jp/,,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?18012,18012,道の駅越前,越前,Roadside station Echizen,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Echizen.JPG,福井県丹生郡越前町にある国道305号の道の駅,営業中,福井県丹生郡越前町厨第71号335番地1,35.91988,135.997047,日本,中部地方,福井県,18,丹生郡越前町,18423,国道305号,40,2013,10,11,https://ja.wikipedia.org/wiki/道の駅越前,Q20043342,https://www.wikidata.org/wiki/Q20043342,https://www.michi-no-eki.jp/stations/view/621,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/fukui/echizen.html,http://www.echizen-kk.jp/michinoeki.html,,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?18013,18013,道の駅三方五湖,三方五湖,Roadside station Mikatagoko,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_MikataGoko.JPG,福井県三方上中郡若狭町にある国道162号の道の駅,営業中,福井県三方上中郡若狭町鳥浜第122号31番地1,35.56019,135.894361,日本,中部地方,福井県,18,三方上中郡若狭町,18501,国道162号,41,2014,4,4,https://ja.wikipedia.org/wiki/道の駅三方五湖,Q21686820,https://www.wikidata.org/wiki/Q21686820,https://www.michi-no-eki.jp/stations/view/622,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/fukui/mikatagoko.html,http://www.facebook.com/Rsmikatagoko,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
https://it-social.net/roadside_station/?18014,18014,道の駅一乗谷あさくら水の駅,一乗谷あさくら水の駅,Roadside station Ichijodani Asakura Mizu-no-eki,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Ichijyo-dani.JPG,福井県福井市にある福井県道31号の道の駅,営業中,福井県福井市安波賀中島町第1号1番地1,36.020564,136.29458,日本,中部地方,福井県,18,福井市,18201,福井県道31号,42,2014,10,10,https://ja.wikipedia.org/wiki/道の駅一乗谷あさくら水の駅,Q21686742,https://www.wikidata.org/wiki/Q21686742,https://www.michi-no-eki.jp/stations/view/623,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/fukui/ichijoudaniasakura.html,http://www4.fctv.ne.jp/~jouhou/,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
https://it-social.net/roadside_station/?18015,18015,道の駅禅の里,禅の里|禅の,Roadside station Zen-no-sato,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Zen_no_sato.jpg,福井県吉田郡永平寺町にある国道416号の道の駅,営業中,福井県吉田郡永平寺町清水第2号21番1,36.0800489,136.3986545,日本,中部地方,福井県,18,吉田郡永平寺町,18322,国道416号,44,2015,11,5,https://ja.wikipedia.org/wiki/道の駅禅の里,Q28685387,https://www.wikidata.org/wiki/Q28685387,https://www.michi-no-eki.jp/stations/view/9740,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/fukui/zennosato.html,http://michinoeki-zennosato.com/,,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?18016,18016,道の駅恐竜渓谷かつやま,恐竜渓谷かつやま,Roadside station Kyoryu-keikoku katsuyama,https://commons.wikimedia.org/wiki/Special:FilePath/R416-2020-034.jpg,福井県勝山市にある福井県道17号の道の駅,営業中,福井県勝山市荒土町松ヶ崎第1号17番地,36.072056,136.47875,日本,中部地方,福井県,18,勝山市,18206,福井県道17号勝山丸岡線,52,2020,3,13,https://ja.wikipedia.org/wiki/道の駅恐竜渓谷かつやま,Q96603669,https://www.wikidata.org/wiki/Q96603669,,,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/fukui/kyouryukeikokukatsuyama.html,,,,,,,,,,,,,,,,,,,,0
https://it-social.net/roadside_station/?18017,18017,道の駅越前おおの荒島の郷,越前おおの荒島の郷,Roadside station Echizen-ono Arashima-no-sato,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Echizen_Ohno_ArashimaNoSato.jpg,福井県大野市にある国道158号の道の駅,営業中,福井県大野市蕨生第137号21番地1,35.972611,136.552083,日本,中部地方,福井県,18,大野市,18205,国道158号,54,2021,3,30,https://ja.wikipedia.org/wiki/道の駅越前おおの荒島の郷,Q108682736,https://www.wikidata.org/wiki/Q108682736,,,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/fukui/echizenonoarashimanosato.html,,,,,,,,,,,,,,,,,,,,0
https://it-social.net/roadside_station/?18018,18018,道の駅南えちぜん山海里,南えちぜん山海里,Roadside station Minami Echizen Sankai-ri,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_MinamiEchizenSankairi.jpg,福井県南条郡南越前町にある福井県道202号の道の駅,営業中,福井県南条郡南越前町牧谷第39号2番地の2,35.831515,136.201374,日本,中部地方,福井県,18,南条郡南越前町,18404,福井県道202号中小屋武生線,54,2021,3,30,https://ja.wikipedia.org/wiki/道の駅南えちぜん山海里,Q109358060,https://www.wikidata.org/wiki/Q109358060,,,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/fukui/minamiechizensankairi.html,,,,,,,,,,,,,,,,,,,,0
https://it-social.net/roadside_station/?18019,18019,道の駅越前たけふ,越前たけふ,Roadside station Echizen Takefu,,福井県越前市に建設中の福井県道269号の道の駅,営業中,福井県越前市大屋町第38号5番地の1,35.895139,136.198111,日本,中部地方,福井県,18,越前市,18209,福井県道269号越前たけふ駅線,57,2022,8,5,https://ja.wikipedia.org/wiki/道の駅越前たけふ,Q115497194,https://www.wikidata.org/wiki/Q115497194,https://www.michi-no-eki.jp/stations/views/21977,,,,,,,,,,,,,,,,,,,,,,0
https://it-social.net/roadside_station/?18020,18020,道の駅蓮如の里あわら,蓮如の里あわら,Roadside station Rennyo no Sato Awara,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Rennyo-no-sato_Awara.jpg,福井県北部の吉崎地区にある道の駅,営業中,福井県あわら市吉崎1丁目801番地,,,日本,中部地方,福井県,18,あわら市,18208,国道305号,58,2023,2,28,https://ja.wikipedia.org/wiki/道の駅蓮如の里あわら,Q118594259,https://www.wikidata.org/wiki/Q118594259,,,https://rennyo-awara.com/,,,,,,,,,,,,,,,,,,,,0
https://it-social.net/roadside_station/?18021,18021,道の駅若狭美浜はまびより,若狭美浜はまびより,Roadside station Hamabiyori,,福井県三方郡美浜町にある国道27号の道の駅である。,営業中,福井県三方郡美浜町松原第35号15番地1,36.289889,136.251778,日本,中部地方,福井県,18,三方郡美浜町,18442,国道27号,58,2023,2,28,https://ja.wikipedia.org/wiki/道の駅若狭美浜はまびより,Q118978688,https://www.wikidata.org/wiki/Q118978688,,,,,,,,,,,,,,,,,,,,,,,0
https://it-social.net/roadside_station/?19001,19001,道の駅とみざわ,とみざわ,Roadside station Tomizawa,https://commons.wikimedia.org/wiki/Special:FilePath/R469-257.jpg,山梨県南巨摩郡南部町にある国道52号の道の駅,営業中,山梨県南巨摩郡南部町福士28507-1,35.2417855,138.4850509,日本,中部地方,山梨県,19,南巨摩郡南部町,19366,国道52号,1,1993,4,22,https://ja.wikipedia.org/wiki/道の駅とみざわ,Q11640847,https://www.wikidata.org/wiki/Q11640847,https://www.michi-no-eki.jp/stations/view/368,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_tomizawa/index.html,http://www.shokokai.or.jp/19/193661S0013/index.htm,,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?19002,19002,道の駅甲斐大和,甲斐大和,Roadside station Kai-yamato,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_kaiyamato.jpg,山梨県甲州市にある国道20号の道の駅,営業中,山梨県甲州市大和町初鹿野2248番地,35.6359342,138.7927141,日本,中部地方,山梨県,19,甲州市,19213,国道20号,7,1995,1,30,https://ja.wikipedia.org/wiki/道の駅甲斐大和,Q11641412,https://www.wikidata.org/wiki/Q11641412,https://www.michi-no-eki.jp/stations/view/369,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_kaiyamato/index.html,http://www.kcnet.ne.jp/~michi-ky/index.html,,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?19003,19003,道の駅なるさわ,なるさわ,Roadside station Narusawa,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_narusawa.jpg,山梨県南都留郡鳴沢村にある国道139号の道の駅,営業中,山梨県南都留郡鳴沢村字ジラゴンノ8532-63,35.480152,138.698504,日本,中部地方,山梨県,19,南都留郡鳴沢村,19429,国道139号,7,1995,1,30,https://ja.wikipedia.org/wiki/道の駅なるさわ,Q11640869,https://www.wikidata.org/wiki/Q11640869,https://www.michi-no-eki.jp/stations/view/370,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_narusawa/index.html,http://www.vill.narusawa.yamanashi.jp/forms/info/info.aspx?info_id=7302,,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?19004,19004,道の駅みとみ,みとみ,Roadside station Mitomi,https://commons.wikimedia.org/wiki/Special:FilePath/道の駅みとみ.JPG,山梨県山梨市にある国道140号の道の駅,営業中,山梨県山梨市三富川浦1822-1,35.8625522,138.7552499,日本,中部地方,山梨県,19,山梨市,19205,国道140号,12,1997,4,11,https://ja.wikipedia.org/wiki/道の駅みとみ,Q11640943,https://www.wikidata.org/wiki/Q11640943,https://www.michi-no-eki.jp/stations/view/371,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_mitomi/index.html,http://michinoeki-mitomi.fruits.jp/,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
https://it-social.net/roadside_station/?19005,19005,道の駅しもべ,しもべ,Roadside station Shimobe,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Shimobe.JPG,山梨県南巨摩郡身延町にある国道300号の道の駅,営業中,山梨県南巨摩郡身延町古関字大境4321,35.469985,138.512894,日本,中部地方,山梨県,19,南巨摩郡身延町,19365,国道300号,12,1997,4,11,https://ja.wikipedia.org/wiki/道の駅しもべ,Q11640775,https://www.wikidata.org/wiki/Q11640775,https://www.michi-no-eki.jp/stations/view/372,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_simobe/index.html,http://michinoeki-shimobe.com/,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
https://it-social.net/roadside_station/?19006,19006,道の駅とよとみ,とよとみ,Roadside station Toyotomi,https://commons.wikimedia.org/wiki/Special:FilePath/道の駅とよとみ.JPG,山梨県中央市にある国道140号の道の駅,営業中,山梨県中央市浅利1010-1,35.5849397,138.5452121,日本,中部地方,山梨県,19,中央市,19214,国道140号,14,1998,4,17,https://ja.wikipedia.org/wiki/道の駅とよとみ,Q11640849,https://www.wikidata.org/wiki/Q11640849,https://www.michi-no-eki.jp/stations/view/373,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_toyotomi/index.html,http://sannichi.lekumo.biz/toyotomi/,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
https://it-social.net/roadside_station/?19007,19007,道の駅にらさき,にらさき,Roadside station Nirasaki,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Nirasaki.JPG,山梨県韮崎市にある国道141号の道の駅,営業中,山梨県韮崎市中田町中條1795,35.7484117,138.4385896,日本,中部地方,山梨県,19,韮崎市,19207,国道141号,14,1998,4,17,https://ja.wikipedia.org/wiki/道の駅にらさき,Q11640884,https://www.wikidata.org/wiki/Q11640884,https://www.michi-no-eki.jp/stations/view/374,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_nirasaki/index.html,http://www.yamanashi-kankou.jp/kankou/specialty/n_7083.html,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
https://it-social.net/roadside_station/?19008,19008,道の駅どうし,どうし,Roadside station Doshi,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_doshi.jpg,山梨県南都留郡道志村にある国道413号の道の駅,営業中,山梨県南都留郡道志村9745番地,35.503387,138.989848,日本,中部地方,山梨県,19,南都留郡道志村,19422,国道413号,14,1998,4,17,https://ja.wikipedia.org/wiki/道の駅どうし,Q11640854,https://www.wikidata.org/wiki/Q11640854,https://www.michi-no-eki.jp/stations/view/375,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_dousi/index.html,http://www.michieki-r413.com/,,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?19009,19009,道の駅かつやま,かつやま,Roadside station Katsuyama,https://commons.wikimedia.org/wiki/Special:FilePath/Mitinoeki-katuyama.JPG,山梨県南都留郡富士河口湖町にある山梨県道710号の道の駅,営業中,山梨県南都留郡富士河口湖町勝山3758,35.5043462,138.7343049,日本,中部地方,山梨県,19,南都留郡富士河口湖町,19430,山梨県道710号,14,1998,4,17,https://ja.wikipedia.org/wiki/道の駅かつやま,Q11640699,https://www.wikidata.org/wiki/Q11640699,https://www.michi-no-eki.jp/stations/view/376,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_katsuyama/index.html,http://www.katuyama.info/kanko/eki.html,,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?19010,19010,道の駅花かげの郷まきおか,花かげの郷まきおか,Roadside station Hanakage-no-sato Makioka,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Hanakagenosato_Makioka.JPG,山梨県山梨市にある国道140号の道の駅,営業中,山梨県山梨市牧丘町室伏2120,35.7544617,138.7183679,日本,中部地方,山梨県,19,山梨市,19205,国道140号,15,1999,8,27,https://ja.wikipedia.org/wiki/道の駅花かげの郷まきおか,Q11641471,https://www.wikidata.org/wiki/Q11641471,https://www.michi-no-eki.jp/stations/view/377,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_makioka/index.html,http://michinoeki-hanakage.fruits.jp/,,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
https://it-social.net/roadside_station/?19011,19011,道の駅はくしゅう,はくしゅう,Roadside station Hakushu,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Hakushu_and_Mount_Kaikoma.jpg,山梨県北杜市にある国道20号の道の駅,営業中,山梨県北杜市白州町白須1308,35.8103246,138.3306551,日本,中部地方,山梨県,19,北杜市,19209,国道20号,16,2000,8,2,https://ja.wikipedia.org/wiki/道の駅はくしゅう,Q11640889,https://www.wikidata.org/wiki/Q11640889,https://www.michi-no-eki.jp/stations/view/378,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_hakusyu/index.html,http://www.hokuto-kanko.jp/guide/roadside_station_hakushu,,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?19012,19012,道の駅富士吉田,富士吉田,Roadside station Fujiyoshida,https://commons.wikimedia.org/wiki/Special:FilePath/Michi-no-eki_Fujiyoshida.JPG,山梨県富士吉田市にある国道138号の道の駅,営業中,山梨県富士吉田市新屋1936-6,35.4591861,138.8019802,日本,中部地方,山梨県,19,富士吉田市,19202,国道138号,18,2002,8,13,https://ja.wikipedia.org/wiki/道の駅富士吉田,Q11641260,https://www.wikidata.org/wiki/Q11641260,https://www.michi-no-eki.jp/stations/view/379,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_fujiyosida/index.html,http://fujiyoshida.net/spot/180,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
https://it-social.net/roadside_station/?19013,19013,道の駅南きよさと,南きよさと,Roadside station Minami-kiyosato,https://commons.wikimedia.org/wiki/Special:FilePath/Michi-no-eki_minamikiyosato②.JPG,山梨県北杜市にある国道141号の道の駅,営業中,山梨県北杜市高根町長沢760,35.8657383,138.4277858,日本,中部地方,山梨県,19,北杜市,19209,国道141号,18,2002,8,13,https://ja.wikipedia.org/wiki/道の駅南きよさと,Q11641179,https://www.wikidata.org/wiki/Q11641179,https://www.michi-no-eki.jp/stations/view/380,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_kiyosato/index.html,http://www.alps-hs.co.jp/minamikiyosato.html,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0
https://it-social.net/roadside_station/?19014,19014,道の駅しらね,しらね,Roadside station Shirane,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Shirane.JPG,山梨県南アルプス市にある国道52号の道の駅,営業中,山梨県南アルプス市在家塚595-1,35.6380315,138.471159,日本,中部地方,山梨県,19,南アルプス市,19208,国道52号,18,2002,8,13,https://ja.wikipedia.org/wiki/道の駅しらね,Q11640780,https://www.wikidata.org/wiki/Q11640780,https://www.michi-no-eki.jp/stations/view/381,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_sirane/index.html,http://www.city.minami-alps.yamanashi.jp/sisetsu/michinoeki-shirane,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
https://it-social.net/roadside_station/?19015,19015,道の駅こぶちさわ,こぶちさわ,Roadside station Kobuchisawa,https://commons.wikimedia.org/wiki/Special:FilePath/R020-714.jpg,山梨県北杜市にある山梨県道11号の道の駅,営業中,山梨県北杜市小淵沢町2968-1,35.8789005,138.3167144,日本,中部地方,山梨県,19,北杜市,19209,山梨県道11号北杜富士見線,20,2004,8,9,https://ja.wikipedia.org/wiki/道の駅こぶちさわ,Q11640745,https://www.wikidata.org/wiki/Q11640745,https://www.michi-no-eki.jp/stations/view/382,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_kobuchisawa/index.html,http://michinoeki.spatio.jp/,,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?19016,19016,富士川クラフトパーク#みのぶ富士川観光センター,みのぶ・富士川観光センター|山梨県富士川クラフトパーク|道の駅みのぶ富士川観光センター|みのぶ富士川観光センター,Fujikawa craft park,https://commons.wikimedia.org/wiki/Special:FilePath/Michi-no-eki_Fujikawa_furusato_kougeikan.JPG,山梨県南巨摩郡身延町にある都市公園・道の駅を併設,営業中,山梨県南巨摩郡身延町下山1597富士川クラフトパーク内,35.418592,138.437249,日本,中部地方,山梨県,19,南巨摩郡身延町,19365,山梨県道37号,21,2005,8,10,https://ja.wikipedia.org/wiki/富士川クラフトパーク#みのぶ富士川観光センター,Q11456009,https://www.wikidata.org/wiki/Q11456009,https://www.michi-no-eki.jp/stations/view/383,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_fujikawa/index.html,http://www.fujikawa-k-center.jp/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
https://it-social.net/roadside_station/?19017,19017,道の駅たばやま,たばやま,Roadside station Tabayama,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Tabayama.jpg,山梨県北都留郡丹波山村にある国道411号の道の駅,営業中,山梨県北都留郡丹波山村2901,35.78926,138.923819,日本,中部地方,山梨県,19,北都留郡丹波山村,19443,国道411号,28,2008,8,8,https://ja.wikipedia.org/wiki/道の駅たばやま,Q11640816,https://www.wikidata.org/wiki/Q11640816,https://www.michi-no-eki.jp/stations/view/384,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_tabayama/index.html,http://www.nomekoiyu.com/,,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?19018,19018,道の駅富士川,富士川,Roadside station Fujikawa,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Fujikawa.JPG,山梨県南巨摩郡富士川町にある国道52号の道の駅,営業中,山梨県南巨摩郡富士川町青柳町1655-3,35.557015,138.472064,日本,中部地方,山梨県,19,南巨摩郡富士川町,19368,国道52号|富士川町道青柳横通り線,41,2014,4,4,https://ja.wikipedia.org/wiki/道の駅富士川,Q18339448,https://www.wikidata.org/wiki/Q18339448,https://www.michi-no-eki.jp/stations/view/385,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_fujikawa2/index.html,http://www.michinoeki-fujikawa.jp/,,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?19019,19019,道の駅こすげ,こすげ,Roadside station Kosuge,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Kosuge.JPG,山梨県北都留郡小菅村の村道にある道の駅,営業中,山梨県北都留郡小菅村3445,35.75396,138.949946,日本,中部地方,山梨県,19,北都留郡小菅村,19442,村道大久保4号,41,2014,4,4,https://ja.wikipedia.org/wiki/道の駅こすげ,Q21686833,https://www.wikidata.org/wiki/Q21686833,https://www.michi-no-eki.jp/stations/view/386,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_kosuge/index.html,http://kosuge-eki.jp/,,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?19020,19020,道の駅つる,つる,Roadside station Tsuru,https://commons.wikimedia.org/wiki/Special:FilePath/R139-243.jpg,山梨県都留市にある都留市道大原線の道の駅,営業中,山梨県都留市大原88番地,35.582917,138.931227,日本,中部地方,山梨県,19,都留市,19204,市道大原線,45,2016,5,10,https://ja.wikipedia.org/wiki/道の駅つる,Q28686131,https://www.wikidata.org/wiki/Q28686131,https://www.michi-no-eki.jp/stations/view/11978,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/yama_tsuru/index.html,http://www.1000nentsuru.com/,,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0
https://it-social.net/roadside_station/?19021,19021,道の駅なんぶ,なんぶ,Roadside station Nanbu,https://commons.wikimedia.org/wiki/Special:FilePath/道の駅なんぶ1.jpg,山梨県南巨摩郡南部町の国道52号の道の駅,営業中,山梨県南巨摩郡南部町中野3034-1,35.306755,138.446941,日本,中部地方,山梨県,19,南巨摩郡南部町,19366,国道52号,48,2017,11,17,https://ja.wikipedia.org/wiki/道の駅なんぶ,Q55234383,https://www.wikidata.org/wiki/Q55234383,https://www.michi-no-eki.jp/stations/view/14174,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://it-social.net/roadside_station/?19022,19022,道の駅にしじま和紙の里かみすきパーク,にしじま和紙の里かみすきパーク,,,,開業予定,,,,日本,,,,,,,,2024,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,0
https://it-social.net/roadside_station/?20001,20001,道の駅信州新町,信州新町,Roadside station Shinshu-Shinmachi,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_shinshushinmachi.jpg,長野県長野市にある国道19号の道の駅,営業中,長野県長野市信州新町水内4619番地,36.585417,138.052742,日本,中部地方,長野県,20,長野市,20201,国道19号,1,1993,4,22,https://ja.wikipedia.org/wiki/道の駅信州新町,Q11641149,https://www.wikidata.org/wiki/Q11641149,https://www.michi-no-eki.jp/stations/view/387,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/nagano_sinmachi/index.html,http://sinmachi.blog.fc2.com/,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
https://it-social.net/roadside_station/?20002,20002,道の駅長野市大岡特産センター,長野市大岡特産センター|道の駅大岡村|長野市大岡特産センター,Roadside station Naganoshi-Ooka-tokusan-center,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_nagano_city_ooka_tokusan_center.jpg,長野県長野市にある国道19号の道の駅,営業中,長野県長野市大岡甲5275番地1,36.5263933,137.9581356,日本,中部地方,長野県,20,長野市,20201,国道19号,1,1993,4,22,https://ja.wikipedia.org/wiki/道の駅長野市大岡特産センター,Q11641538,https://www.wikidata.org/wiki/Q11641538,https://www.michi-no-eki.jp/stations/view/388,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/nagano_oooka/index.html,http://www.city.nagano.nagano.jp/soshiki/oooka/12733.html,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
https://it-social.net/roadside_station/?20003,20003,道の駅信越さかえ,信越さかえ,Roadside station Shin-etsu Sakae,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_shin-etsusakae.jpg,長野県下水内郡栄村にある国道117号の道の駅,営業中,長野県下水内郡栄村大字北信3746-1,36.9884835,138.5816798,日本,中部地方,長野県,20,下水内郡栄村,20602,国道117号,1,1993,4,22,https://ja.wikipedia.org/wiki/道の駅信越さかえ,Q11641154,https://www.wikidata.org/wiki/Q11641154,https://www.michi-no-eki.jp/stations/view/389,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/nagano_sakae/index.html,http://www.vill.sakae.nagano.jp/bussan/matatabi/,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
